statue,statueLabel,statueType,statueTypeLabel,height,creationYear,countryLabel,materialLabel
http://www.wikidata.org/entity/Q117442982,Frederick I of Prussia,http://www.wikidata.org/entity/Q860861,скульптура,4,1908,Германский рейх,песчаник
http://www.wikidata.org/entity/Q111801914,Albert Schweitzer Monument,http://www.wikidata.org/entity/Q241045,бюст,1.7,1964,Германия,бронза
http://www.wikidata.org/entity/Q112057589,Nikos Beloyannis Monument,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,2.5,1956,Германия,бронза
http://www.wikidata.org/entity/Q117442982,Frederick I of Prussia,http://www.wikidata.org/entity/Q860861,скульптура,3,1908,Германский рейх,бронза
http://www.wikidata.org/entity/Q117442982,Frederick I of Prussia,http://www.wikidata.org/entity/Q860861,скульптура,4,1908,Германский рейх,бронза
http://www.wikidata.org/entity/Q97820704,inscription of Antestia Oandissen,http://www.wikidata.org/entity/Q1640824,надпись,120,100,Испания,песчаник
http://www.wikidata.org/entity/Q107894645,Monumento Riachuelo,http://www.wikidata.org/entity/Q170980,обелиск,23,1874,Бразилия,железо
http://www.wikidata.org/entity/Q107894645,Monumento Riachuelo,http://www.wikidata.org/entity/Q170980,обелиск,23,1874,Бразилия,известняк
http://www.wikidata.org/entity/Q116994739,Q116994739,http://www.wikidata.org/entity/Q241045,бюст,116,1879,Германия,бронза
http://www.wikidata.org/entity/Q116994739,Q116994739,http://www.wikidata.org/entity/Q241045,бюст,116,1982,Германия,бронза
http://www.wikidata.org/entity/Q107894645,Monumento Riachuelo,http://www.wikidata.org/entity/Q170980,обелиск,23,1874,Бразилия,бронза
http://www.wikidata.org/entity/Q107023019,Tombeau d'Henry Bataille,http://www.wikidata.org/entity/Q381885,гробница,220,1922,Франция,камень
http://www.wikidata.org/entity/Q122492606,Gerd Müller statue,http://www.wikidata.org/entity/Q811979,сооружение,175,2022,Германия,бронза
http://www.wikidata.org/entity/Q111972883,Heinrich Böll Stele,http://www.wikidata.org/entity/Q860861,скульптура,1.94,1988,Германия,гранит
http://www.wikidata.org/entity/Q111972883,Heinrich Böll Stele,http://www.wikidata.org/entity/Q860861,скульптура,1.94,1988,Германия,бронза
http://www.wikidata.org/entity/Q104165904,"Bevrijdingsmonument, Bodegraven",http://www.wikidata.org/entity/Q860861,скульптура,4,1970,Нидерланды,медь
http://www.wikidata.org/entity/Q111920753,Anton Saefkow Monument,http://www.wikidata.org/entity/Q241045,бюст,80,1958,Германия,гранит
http://www.wikidata.org/entity/Q111920753,Anton Saefkow Monument,http://www.wikidata.org/entity/Q241045,бюст,80,1958,Германия,бетон
http://www.wikidata.org/entity/Q111920753,Anton Saefkow Monument,http://www.wikidata.org/entity/Q241045,бюст,157,1958,Германия,гранит
http://www.wikidata.org/entity/Q106988888,Q106988888,http://www.wikidata.org/entity/Q860861,скульптура,1.7,2007,Бразилия,цемент
http://www.wikidata.org/entity/Q111920753,Anton Saefkow Monument,http://www.wikidata.org/entity/Q241045,бюст,157,1958,Германия,бетон
http://www.wikidata.org/entity/Q100267453,Monument a en Patufet,http://www.wikidata.org/entity/Q860861,скульптура,75,2003,Испания,бронза
http://www.wikidata.org/entity/Q111801914,Albert Schweitzer Monument,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,1.7,1964,Германия,Клинкерный кирпич
http://www.wikidata.org/entity/Q116953899,"Maryland Monument, Guilford Courthouse",http://www.wikidata.org/entity/Q575759,военный мемориал,5,1892,США,декоративный гранит
http://www.wikidata.org/entity/Q117442982,Frederick I of Prussia,http://www.wikidata.org/entity/Q860861,скульптура,3,1908,Германия,песчаник
http://www.wikidata.org/entity/Q117442982,Frederick I of Prussia,http://www.wikidata.org/entity/Q860861,скульптура,4,1908,Германия,песчаник
http://www.wikidata.org/entity/Q105979236,monument to Rosa Bonheur,http://www.wikidata.org/entity/Q179700,статуя,1.6,1900,Франция,эувиль
http://www.wikidata.org/entity/Q117442982,Frederick I of Prussia,http://www.wikidata.org/entity/Q860861,скульптура,3,1908,Германия,бронза
http://www.wikidata.org/entity/Q117442982,Frederick I of Prussia,http://www.wikidata.org/entity/Q860861,скульптура,4,1908,Германия,бронза
http://www.wikidata.org/entity/Q105979236,monument to Rosa Bonheur,http://www.wikidata.org/entity/Q179700,статуя,3.2,1900,Франция,эувиль
http://www.wikidata.org/entity/Q122504283,Krystyna Bochenek Monument at Grunwaldzki Square in Katowice,http://www.wikidata.org/entity/Q570116,достопримечательность,2,2022,Польша,мрамор
http://www.wikidata.org/entity/Q105979236,monument to Rosa Bonheur,http://www.wikidata.org/entity/Q179700,статуя,4.8,1900,Франция,эувиль
http://www.wikidata.org/entity/Q122504283,Krystyna Bochenek Monument at Grunwaldzki Square in Katowice,http://www.wikidata.org/entity/Q570116,достопримечательность,2,2022,Польша,бронза
http://www.wikidata.org/entity/Q104165904,"Bevrijdingsmonument, Bodegraven",http://www.wikidata.org/entity/Q575759,военный мемориал,4,1970,Нидерланды,медь
http://www.wikidata.org/entity/Q107399685,Lise Meitner memorial,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,107,2014,Германия,бронза
http://www.wikidata.org/entity/Q107023019,Tombeau d'Henry Bataille,http://www.wikidata.org/entity/Q860861,скульптура,220,1922,Франция,камень
http://www.wikidata.org/entity/Q122492606,Gerd Müller statue,http://www.wikidata.org/entity/Q350268,пластика,175,2022,Германия,бронза
http://www.wikidata.org/entity/Q104175552,Bodegraven Vrijheid,http://www.wikidata.org/entity/Q860861,скульптура,20,2000,Нидерланды,бронза
http://www.wikidata.org/entity/Q105045059,Albrecht von Graefe Memorial,http://www.wikidata.org/entity/Q811979,сооружение,1.66,1882,Германия,песчаник
http://www.wikidata.org/entity/Q105045059,Albrecht von Graefe Memorial,http://www.wikidata.org/entity/Q811979,сооружение,1.66,1882,Германия,фаянс
http://www.wikidata.org/entity/Q105045059,Albrecht von Graefe Memorial,http://www.wikidata.org/entity/Q811979,сооружение,1.66,1882,Германия,бронза
http://www.wikidata.org/entity/Q122504283,Krystyna Bochenek Monument at Grunwaldzki Square in Katowice,http://www.wikidata.org/entity/Q241045,бюст,2,2022,Польша,мрамор
http://www.wikidata.org/entity/Q122504283,Krystyna Bochenek Monument at Grunwaldzki Square in Katowice,http://www.wikidata.org/entity/Q241045,бюст,2,2022,Польша,бронза
http://www.wikidata.org/entity/Q106575445,Памятник В. И. Ленину,http://www.wikidata.org/entity/Q179700,статуя,17,1957,Россия,гранит
http://www.wikidata.org/entity/Q122505694,Maria Konopnicka monument in Suwałki,http://www.wikidata.org/entity/Q350268,пластика,3,2010,Польша,бронза
http://www.wikidata.org/entity/Q106575445,Памятник В. И. Ленину,http://www.wikidata.org/entity/Q179700,статуя,17,1957,Россия,бронза
http://www.wikidata.org/entity/Q116754166,Monument to Dr. José da Gama Malcher,http://www.wikidata.org/entity/Q1081138,памятник истории,8,1889,Бразилия,камень
http://www.wikidata.org/entity/Q116754166,Monument to Dr. José da Gama Malcher,http://www.wikidata.org/entity/Q1081138,памятник истории,8,1889,Бразилия,бронза
http://www.wikidata.org/entity/Q104175552,Bodegraven Vrijheid,http://www.wikidata.org/entity/Q575759,военный мемориал,20,2000,Нидерланды,бронза
http://www.wikidata.org/entity/Q108124806,Памятник подольским курсантам (Подольск),http://www.wikidata.org/entity/Q1081138,памятник истории,8.5,1975,Россия,нержавеющая сталь
http://www.wikidata.org/entity/Q106375355,funerary stele from Andrearriaga,http://www.wikidata.org/entity/Q220659,артефакт,118,-1,Ближняя Испания,песчаник
http://www.wikidata.org/entity/Q106375355,funerary stele from Andrearriaga,http://www.wikidata.org/entity/Q220659,артефакт,118,100,Ближняя Испания,песчаник
http://www.wikidata.org/entity/Q99905996,Стела «Город воинской славы» (Петрозаводск),http://www.wikidata.org/entity/Q178743,стела,11.8,2020,Россия,гранит
http://www.wikidata.org/entity/Q99905996,Стела «Город воинской славы» (Петрозаводск),http://www.wikidata.org/entity/Q178743,стела,11.8,2020,Россия,бронза
http://www.wikidata.org/entity/Q111801914,Albert Schweitzer Monument,http://www.wikidata.org/entity/Q241045,бюст,1.7,1964,Германия,Клинкерный кирпич
http://www.wikidata.org/entity/Q107809284,Kazimierz Deyna monument in Warsaw,http://www.wikidata.org/entity/Q179700,статуя,220,2012,Польша,бронза
http://www.wikidata.org/entity/Q107987281,Richtkrone,http://www.wikidata.org/entity/Q860861,скульптура,12,1979,Германия,бетон
http://www.wikidata.org/entity/Q97820704,inscription of Antestia Oandissen,http://www.wikidata.org/entity/Q220659,артефакт,120,100,Испания,песчаник
http://www.wikidata.org/entity/Q107987281,Richtkrone,http://www.wikidata.org/entity/Q860861,скульптура,3.2,1979,Германия,бетон
http://www.wikidata.org/entity/Q98549277,Leon Schiller monument in Warsaw,http://www.wikidata.org/entity/Q241045,бюст,3,1961,Польша,гранит
http://www.wikidata.org/entity/Q98549277,Leon Schiller monument in Warsaw,http://www.wikidata.org/entity/Q241045,бюст,3,1961,Польша,бронза
http://www.wikidata.org/entity/Q103476660,Soldier's monument,http://www.wikidata.org/entity/Q2293362,скульптурная группа,16,1986,Испания,гранит
http://www.wikidata.org/entity/Q111920753,Anton Saefkow Monument,http://www.wikidata.org/entity/Q241045,бюст,80,1958,Германия,искусственный камень
http://www.wikidata.org/entity/Q103476660,Soldier's monument,http://www.wikidata.org/entity/Q2293362,скульптурная группа,16,1986,Испания,бронза
http://www.wikidata.org/entity/Q108027945,"Якорь (памятник, Воткинск)",http://www.wikidata.org/entity/Q1081138,памятник истории,5.5,1959,Россия,чугун
http://www.wikidata.org/entity/Q108198324,Monumento Piloto Ayrton Senna,http://www.wikidata.org/entity/Q860861,скульптура,4,2010,Бразилия,углеродистая сталь
http://www.wikidata.org/entity/Q107503054,Памятник Константину Иванову (1952),http://www.wikidata.org/entity/Q241045,бюст,5,1952,Россия,гранит
http://www.wikidata.org/entity/Q106367924,Buchholz Winding Tower,http://www.wikidata.org/entity/Q1440300,смотровая башня,14,2004,Германия,древесина
http://www.wikidata.org/entity/Q108027945,"Якорь (памятник, Воткинск)",http://www.wikidata.org/entity/Q1081138,памятник истории,5.5,1959,Россия,бронза
http://www.wikidata.org/entity/Q111920753,Anton Saefkow Monument,http://www.wikidata.org/entity/Q241045,бюст,157,1958,Германия,искусственный камень
http://www.wikidata.org/entity/Q107503054,Памятник Константину Иванову (1952),http://www.wikidata.org/entity/Q241045,бюст,5,1952,Россия,бронза
http://www.wikidata.org/entity/Q117443064,Sophia Charlotte,http://www.wikidata.org/entity/Q860861,скульптура,3,1908,Германия,песчаник
http://www.wikidata.org/entity/Q117443064,Sophia Charlotte,http://www.wikidata.org/entity/Q860861,скульптура,4,1908,Германия,песчаник
http://www.wikidata.org/entity/Q117443064,Sophia Charlotte,http://www.wikidata.org/entity/Q860861,скульптура,3,1908,Германия,бронза
http://www.wikidata.org/entity/Q117443064,Sophia Charlotte,http://www.wikidata.org/entity/Q860861,скульптура,4,1908,Германия,бронза
